recommendation_id,game,playtime_at_review_hours,game_q75,high_playtime,review_word_count,log_review_words,combat,challenge,progression,exploration,narrative,immersion,steam_purchase,received_for_free
230568135,Cyberpunk 2077,129.65,138.225025,0,33,3.526360525,0,0,0,0,0,1,0,0
230567324,Cyberpunk 2077,74.2667,138.225025,0,18,2.944438979,0,0,0,0,1,0,1,0
230566874,Cyberpunk 2077,87.55,138.225025,0,23,3.17805383,0,0,0,0,0,1,1,0
230564245,Cyberpunk 2077,19.1833,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230564174,Cyberpunk 2077,120.75,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230563711,Cyberpunk 2077,44.1667,138.225025,0,37,3.63758616,0,0,0,1,0,0,1,0
230563022,Cyberpunk 2077,59.7167,138.225025,0,59,4.094344562,1,0,0,0,1,0,1,0
230562433,Cyberpunk 2077,119.6333,138.225025,0,74,4.317488114,0,0,1,0,1,0,0,0
230562395,Cyberpunk 2077,31.2333,138.225025,0,32,3.496507561,1,0,0,0,0,0,1,0
230561803,Cyberpunk 2077,41.6333,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230561776,Cyberpunk 2077,42.0667,138.225025,0,54,4.007333185,0,0,0,0,0,0,1,0
230561327,Cyberpunk 2077,222.5,138.225025,1,28,3.36729583,0,0,1,0,1,0,1,0
230559176,Cyberpunk 2077,127.6667,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230558883,Cyberpunk 2077,72.7833,138.225025,0,1071,6.977281342,1,1,1,0,1,1,1,0
230558048,Cyberpunk 2077,59.0167,138.225025,0,22,3.135494216,0,0,0,0,0,0,1,0
230556929,Cyberpunk 2077,78.4667,138.225025,0,31,3.465735903,0,0,0,1,0,0,1,0
230555659,Cyberpunk 2077,29.65,138.225025,0,37,3.63758616,0,0,0,0,0,0,1,0
230554896,Cyberpunk 2077,45.15,138.225025,0,22,3.135494216,0,0,0,0,0,0,1,0
230551460,Cyberpunk 2077,35.95,138.225025,0,33,3.526360525,0,0,0,0,0,0,1,0
230550261,Cyberpunk 2077,17.3333,138.225025,0,15,2.772588722,0,0,0,0,0,0,1,0
230548163,Cyberpunk 2077,37.25,138.225025,0,82,4.418840608,0,0,0,0,1,0,1,0
230546041,Cyberpunk 2077,35.5833,138.225025,0,26,3.295836866,0,0,1,0,1,0,1,0
230545457,Cyberpunk 2077,15.9167,138.225025,0,23,3.17805383,0,0,0,0,0,0,1,0
230544096,Cyberpunk 2077,55.4167,138.225025,0,10,2.397895273,0,0,0,0,1,0,1,0
230543476,Cyberpunk 2077,14.3833,138.225025,0,46,3.850147602,0,0,0,0,0,0,1,0
230540375,Cyberpunk 2077,28.3333,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230540143,Cyberpunk 2077,177.0167,138.225025,1,262,5.572154032,1,1,1,0,1,1,1,0
230539236,Cyberpunk 2077,71.2167,138.225025,0,24,3.218875825,0,0,0,0,0,0,1,0
230539015,Cyberpunk 2077,90.3667,138.225025,0,30,3.433987204,0,0,0,0,1,0,1,0
230538743,Cyberpunk 2077,144.8,138.225025,1,1133,7.033506484,1,1,1,1,1,1,1,0
230538323,Cyberpunk 2077,40.0333,138.225025,0,14,2.708050201,0,0,0,1,1,0,1,0
230537961,Cyberpunk 2077,359.7,138.225025,1,32,3.496507561,0,0,0,0,0,0,1,0
230537785,Cyberpunk 2077,49.0333,138.225025,0,10,2.397895273,0,0,0,0,1,0,1,0
230536553,Cyberpunk 2077,178.6,138.225025,1,72,4.290459441,0,0,0,0,0,1,0,0
230535544,Cyberpunk 2077,114.9833,138.225025,0,149,5.010635294,0,0,0,0,1,0,1,0
230535449,Cyberpunk 2077,35.95,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230534297,Cyberpunk 2077,23.2667,138.225025,0,37,3.63758616,0,0,0,0,0,0,1,0
230533151,Cyberpunk 2077,15.9667,138.225025,0,66,4.204692619,0,0,0,1,1,0,1,0
230532663,Cyberpunk 2077,74.2167,138.225025,0,640,6.463029457,1,0,1,1,1,1,1,0
230531096,Cyberpunk 2077,68.4333,138.225025,0,16,2.833213344,0,0,0,0,1,0,1,0
230527958,Cyberpunk 2077,229.1833,138.225025,1,275,5.620400866,1,0,1,0,1,1,1,0
230525030,Cyberpunk 2077,495.75,138.225025,1,40,3.713572067,0,0,0,0,1,0,1,0
230523975,Cyberpunk 2077,63.1167,138.225025,0,21,3.091042453,0,0,0,0,0,0,1,0
230523558,Cyberpunk 2077,10.1667,138.225025,0,18,2.944438979,0,0,0,0,1,0,1,1
230523332,Cyberpunk 2077,63.1167,138.225025,0,43,3.784189634,0,0,0,0,1,0,1,0
230523315,Cyberpunk 2077,59.8833,138.225025,0,24,3.218875825,0,0,0,0,1,0,1,0
230522092,Cyberpunk 2077,15.2,138.225025,0,28,3.36729583,0,0,0,0,1,0,1,0
230521905,Cyberpunk 2077,52.0833,138.225025,0,53,3.988984047,0,0,0,0,1,0,1,0
230521902,Cyberpunk 2077,63.05,138.225025,0,286,5.659482216,1,0,0,0,1,1,1,0
230519605,Cyberpunk 2077,71.4667,138.225025,0,13,2.63905733,0,0,0,0,1,0,1,0
230518551,Cyberpunk 2077,16.1167,138.225025,0,207,5.33753808,0,1,1,0,1,1,1,0
230517304,Cyberpunk 2077,132.6,138.225025,0,178,5.187385806,0,1,1,0,1,0,1,0
230517188,Cyberpunk 2077,51.1667,138.225025,0,76,4.343805422,0,0,0,0,0,1,1,0
230517168,Cyberpunk 2077,63.7,138.225025,0,26,3.295836866,0,0,0,0,0,0,1,0
230514905,Cyberpunk 2077,56.3,138.225025,0,20,3.044522438,0,0,0,0,0,0,1,0
230514818,Cyberpunk 2077,31.85,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230514644,Cyberpunk 2077,39.6333,138.225025,0,22,3.135494216,0,0,0,0,1,0,1,0
230513969,Cyberpunk 2077,371.1333,138.225025,1,293,5.683579767,1,0,0,0,1,0,1,0
230513762,Cyberpunk 2077,68.2,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230512439,Cyberpunk 2077,59.3167,138.225025,0,24,3.218875825,0,0,0,0,0,0,1,0
230511153,Cyberpunk 2077,30.1667,138.225025,0,37,3.63758616,0,0,0,0,1,0,1,0
230509926,Cyberpunk 2077,145.5667,138.225025,1,128,4.859812404,1,0,0,1,1,1,1,0
230508110,Cyberpunk 2077,53.4833,138.225025,0,53,3.988984047,0,0,0,0,0,0,1,0
230507551,Cyberpunk 2077,100.2,138.225025,0,15,2.772588722,0,0,0,0,0,1,1,0
230507162,Cyberpunk 2077,26.6333,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230507113,Cyberpunk 2077,47.85,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230506977,Cyberpunk 2077,81.6,138.225025,0,106,4.672828834,1,1,0,1,1,1,1,0
230503985,Cyberpunk 2077,15.2,138.225025,0,44,3.80666249,0,0,0,0,0,0,0,0
230503566,Cyberpunk 2077,38.3667,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230503478,Cyberpunk 2077,118.3,138.225025,0,31,3.465735903,0,0,0,0,1,0,1,0
230503345,Cyberpunk 2077,2.0833,138.225025,0,33,3.526360525,0,0,0,0,1,0,1,0
230503202,Cyberpunk 2077,71.8167,138.225025,0,44,3.80666249,0,0,0,0,0,0,1,0
230503164,Cyberpunk 2077,61.9833,138.225025,0,78,4.369447852,0,0,0,0,0,0,1,0
230501557,Cyberpunk 2077,102.4667,138.225025,0,19,2.995732274,0,0,0,0,0,0,1,0
230500161,Cyberpunk 2077,39.3833,138.225025,0,41,3.737669618,1,0,1,0,0,0,1,0
230498605,Cyberpunk 2077,83.0667,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230498558,Cyberpunk 2077,13.8167,138.225025,0,387,5.96100534,1,1,1,0,1,1,1,0
230498534,Cyberpunk 2077,57.2667,138.225025,0,26,3.295836866,0,0,0,0,0,0,1,0
230498233,Cyberpunk 2077,153.95,138.225025,1,70,4.262679877,1,1,1,0,0,0,1,0
230497167,Cyberpunk 2077,5.1,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230496429,Cyberpunk 2077,115.5,138.225025,0,15,2.772588722,0,0,0,0,1,0,1,0
230493533,Cyberpunk 2077,97.1,138.225025,0,1289,7.162397497,1,1,1,0,1,1,1,0
230493436,Cyberpunk 2077,149.8333,138.225025,1,29,3.401197382,0,0,0,0,0,0,1,0
230493305,Cyberpunk 2077,272.3167,138.225025,1,97,4.584967479,0,0,0,0,1,0,1,0
230492519,Cyberpunk 2077,140.9833,138.225025,1,20,3.044522438,0,0,0,0,0,0,1,0
230492124,Cyberpunk 2077,44.5833,138.225025,0,240,5.484796933,0,0,1,0,1,1,1,0
230492080,Cyberpunk 2077,14,138.225025,0,23,3.17805383,0,0,0,0,0,0,1,0
230491473,Cyberpunk 2077,107.45,138.225025,0,32,3.496507561,0,0,0,0,0,0,0,0
230490340,Cyberpunk 2077,40.95,138.225025,0,47,3.871201011,1,1,0,1,1,0,1,0
230488719,Cyberpunk 2077,129.25,138.225025,0,17,2.890371758,0,0,0,0,0,0,1,0
230488467,Cyberpunk 2077,167.8667,138.225025,1,19,2.995732274,0,0,0,0,0,0,1,0
230488331,Cyberpunk 2077,54.7,138.225025,0,60,4.110873864,0,0,0,1,1,0,1,0
230487712,Cyberpunk 2077,37.7833,138.225025,0,12,2.564949357,0,0,0,0,0,0,0,0
230487616,Cyberpunk 2077,17.35,138.225025,0,61,4.127134385,1,0,0,0,1,0,0,1
230486607,Cyberpunk 2077,55.15,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230486432,Cyberpunk 2077,33.4667,138.225025,0,47,3.871201011,0,0,0,0,1,0,1,0
230485908,Cyberpunk 2077,110.2167,138.225025,0,368,5.910796644,0,1,1,0,1,0,1,0
230483433,Cyberpunk 2077,87.9,138.225025,0,35,3.583518938,0,0,0,0,0,0,1,0
230483323,Cyberpunk 2077,111.4667,138.225025,0,14,2.708050201,0,0,0,0,0,0,0,0
230483114,Cyberpunk 2077,95.8167,138.225025,0,65,4.189654742,0,0,0,1,1,1,1,0
230480060,Cyberpunk 2077,177.4833,138.225025,1,10,2.397895273,0,0,0,0,0,0,1,0
230479684,Cyberpunk 2077,27.7,138.225025,0,16,2.833213344,0,0,0,1,1,0,1,0
230479621,Cyberpunk 2077,136.4333,138.225025,0,594,6.388561406,1,1,1,1,1,1,1,0
230478351,Cyberpunk 2077,11.7167,138.225025,0,120,4.795790546,0,0,0,0,1,0,1,0
230477854,Cyberpunk 2077,83.5667,138.225025,0,20,3.044522438,0,0,0,0,0,1,1,0
230476715,Cyberpunk 2077,69.4167,138.225025,0,10,2.397895273,1,0,0,0,1,0,1,0
230474953,Cyberpunk 2077,20.2667,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230474903,Cyberpunk 2077,14.0667,138.225025,0,38,3.663561646,0,0,0,0,1,1,1,0
230474877,Cyberpunk 2077,115.5,138.225025,0,17,2.890371758,0,0,0,0,0,0,1,0
230473399,Cyberpunk 2077,79.3,138.225025,0,154,5.043425117,0,0,0,0,1,0,1,0
230473325,Cyberpunk 2077,15.15,138.225025,0,24,3.218875825,0,0,0,0,0,0,1,0
230471538,Cyberpunk 2077,183.3667,138.225025,1,64,4.17438727,0,0,0,0,1,0,0,0
230470793,Cyberpunk 2077,18.55,138.225025,0,22,3.135494216,0,0,0,0,0,0,1,0
230468496,Cyberpunk 2077,77.2667,138.225025,0,791,6.674561392,1,0,1,1,1,1,1,0
230465649,Cyberpunk 2077,137.2833,138.225025,0,33,3.526360525,0,0,0,0,0,0,1,0
230465144,Cyberpunk 2077,167.8833,138.225025,1,52,3.970291914,0,0,1,0,0,0,1,0
230463396,Cyberpunk 2077,57.6833,138.225025,0,11,2.48490665,0,0,0,0,0,0,0,0
230463363,Cyberpunk 2077,35,138.225025,0,19,2.995732274,0,0,0,0,1,0,1,0
230461870,Cyberpunk 2077,55.4333,138.225025,0,103,4.644390899,0,0,1,0,1,0,1,0
230459092,Cyberpunk 2077,98.85,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230457066,Cyberpunk 2077,77.6667,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230456290,Cyberpunk 2077,55.6667,138.225025,0,10,2.397895273,0,0,0,0,0,0,0,1
230454956,Cyberpunk 2077,57.5167,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230454569,Cyberpunk 2077,66.5333,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230453906,Cyberpunk 2077,14.35,138.225025,0,34,3.555348061,0,0,1,0,0,0,1,0
230453011,Cyberpunk 2077,420.1833,138.225025,1,21,3.091042453,0,0,0,0,0,0,1,0
230451701,Cyberpunk 2077,71.6333,138.225025,0,18,2.944438979,0,0,0,0,0,0,1,0
230451320,Cyberpunk 2077,37.55,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230448829,Cyberpunk 2077,21.4167,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230448538,Cyberpunk 2077,44.8,138.225025,0,75,4.33073334,0,0,0,0,1,0,1,0
230448160,Cyberpunk 2077,46.65,138.225025,0,164,5.105945474,1,1,0,0,1,1,1,0
230447101,Cyberpunk 2077,66.2,138.225025,0,34,3.555348061,0,0,0,0,0,0,1,0
230446150,Cyberpunk 2077,146.2667,138.225025,1,12,2.564949357,0,0,0,0,0,0,0,0
230444819,Cyberpunk 2077,25.9667,138.225025,0,72,4.290459441,0,0,0,1,0,0,1,0
230442204,Cyberpunk 2077,83.1,138.225025,0,48,3.891820298,0,0,0,0,0,0,1,0
230442040,Cyberpunk 2077,34.5667,138.225025,0,11,2.48490665,0,0,0,0,1,0,1,0
230440082,Cyberpunk 2077,74.2833,138.225025,0,205,5.327876169,0,0,0,1,1,0,1,0
230439148,Cyberpunk 2077,89.6667,138.225025,0,19,2.995732274,0,0,0,0,1,0,1,0
230438537,Cyberpunk 2077,32.4667,138.225025,0,16,2.833213344,0,0,0,0,0,0,1,0
230436519,Cyberpunk 2077,31.9833,138.225025,0,88,4.48863637,0,0,1,0,1,0,1,0
230436198,Cyberpunk 2077,121.0833,138.225025,0,25,3.258096538,0,0,0,0,0,0,1,0
230436100,Cyberpunk 2077,6.35,138.225025,0,50,3.931825633,0,0,0,0,0,0,1,0
230435031,Cyberpunk 2077,362.9833,138.225025,1,12,2.564949357,0,0,0,0,0,0,1,0
230434619,Cyberpunk 2077,26,138.225025,0,26,3.295836866,0,0,0,0,0,0,1,0
230432797,Cyberpunk 2077,7.35,138.225025,0,74,4.317488114,0,0,0,1,1,0,1,0
230432373,Cyberpunk 2077,18.0333,138.225025,0,11,2.48490665,0,0,0,0,0,0,1,0
230431577,Cyberpunk 2077,42.65,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230431029,Cyberpunk 2077,50.05,138.225025,0,12,2.564949357,0,0,0,0,1,0,1,0
230428976,Cyberpunk 2077,34.1333,138.225025,0,11,2.48490665,0,0,0,0,0,0,1,0
230428826,Cyberpunk 2077,90.9667,138.225025,0,25,3.258096538,0,0,0,0,0,0,1,0
230428238,Cyberpunk 2077,94.35,138.225025,0,60,4.110873864,0,0,0,0,1,0,1,0
230427407,Cyberpunk 2077,6.3333,138.225025,0,28,3.36729583,1,0,1,0,1,0,1,0
230425236,Cyberpunk 2077,49.5,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230424781,Cyberpunk 2077,123.7667,138.225025,0,15,2.772588722,0,0,0,0,0,0,1,0
230424253,Cyberpunk 2077,56.8333,138.225025,0,13,2.63905733,0,0,0,0,0,1,1,0
230424121,Cyberpunk 2077,4.65,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230423903,Cyberpunk 2077,43.4,138.225025,0,33,3.526360525,0,0,0,0,0,0,1,0
230423623,Cyberpunk 2077,35.1333,138.225025,0,70,4.262679877,0,1,1,0,1,1,1,0
230423525,Cyberpunk 2077,5.0667,138.225025,0,44,3.80666249,0,0,0,0,0,0,1,0
230422959,Cyberpunk 2077,46.45,138.225025,0,64,4.17438727,0,0,0,0,0,0,1,0
230422840,Cyberpunk 2077,89.7333,138.225025,0,322,5.777652323,1,0,1,1,1,0,1,0
230418559,Cyberpunk 2077,64.5,138.225025,0,12,2.564949357,0,0,0,0,1,0,1,0
230418228,Cyberpunk 2077,123.3833,138.225025,0,107,4.682131227,0,0,0,0,1,0,1,0
230413301,Cyberpunk 2077,72.3,138.225025,0,14,2.708050201,0,0,0,0,0,0,1,0
230413238,Cyberpunk 2077,13.9,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230412626,Cyberpunk 2077,28.05,138.225025,0,27,3.33220451,0,0,0,0,0,0,1,0
230410972,Cyberpunk 2077,133.9667,138.225025,0,14,2.708050201,0,0,0,1,0,0,1,0
230410694,Cyberpunk 2077,27.8,138.225025,0,11,2.48490665,0,0,0,0,1,0,1,0
230409299,Cyberpunk 2077,54.2833,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230408424,Cyberpunk 2077,29.4333,138.225025,0,54,4.007333185,0,0,0,0,1,1,1,0
230407490,Cyberpunk 2077,105.25,138.225025,0,23,3.17805383,0,0,0,0,0,0,1,0
230405881,Cyberpunk 2077,43.25,138.225025,0,56,4.043051268,0,0,0,0,0,0,1,0
230405529,Cyberpunk 2077,22.4667,138.225025,0,49,3.912023005,0,0,0,0,1,0,1,0
230403884,Cyberpunk 2077,51.2333,138.225025,0,90,4.510859507,0,0,1,0,1,0,1,0
230402217,Cyberpunk 2077,140.8833,138.225025,1,25,3.258096538,0,0,0,0,1,0,1,0
230400297,Cyberpunk 2077,481.3667,138.225025,1,43,3.784189634,0,0,0,0,0,0,1,0
230400296,Cyberpunk 2077,254.05,138.225025,1,19,2.995732274,0,0,0,0,0,0,1,0
230398807,Cyberpunk 2077,48.5667,138.225025,0,25,3.258096538,0,0,0,0,0,0,1,0
230398311,Cyberpunk 2077,60.95,138.225025,0,92,4.532599493,0,0,1,0,1,0,1,0
230397237,Cyberpunk 2077,84.1667,138.225025,0,15,2.772588722,0,0,0,0,0,0,1,0
230396193,Cyberpunk 2077,69.8833,138.225025,0,97,4.584967479,1,0,0,1,1,0,1,0
230395888,Cyberpunk 2077,81.0167,138.225025,0,59,4.094344562,0,0,0,0,1,0,1,0
230395191,Cyberpunk 2077,37.6333,138.225025,0,34,3.555348061,0,0,0,0,0,0,1,0
230395124,Cyberpunk 2077,103.7667,138.225025,0,114,4.744932128,0,0,0,0,0,0,1,0
230392902,Cyberpunk 2077,11.1833,138.225025,0,40,3.713572067,0,1,0,0,0,0,1,0
230392143,Cyberpunk 2077,190.8833,138.225025,1,36,3.610917913,0,1,0,0,0,0,1,0
230390786,Cyberpunk 2077,55.9167,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230389860,Cyberpunk 2077,6.0167,138.225025,0,21,3.091042453,0,0,0,1,1,0,1,0
230388623,Cyberpunk 2077,83.8333,138.225025,0,19,2.995732274,0,0,0,0,0,0,1,0
230385573,Cyberpunk 2077,28.9667,138.225025,0,82,4.418840608,0,0,0,1,1,0,1,0
230384975,Cyberpunk 2077,23.0667,138.225025,0,50,3.931825633,0,0,0,0,0,0,1,0
230384626,Cyberpunk 2077,26.5833,138.225025,0,34,3.555348061,0,0,0,0,0,1,1,0
230384029,Cyberpunk 2077,134.3,138.225025,0,800,6.685860947,1,1,1,1,1,0,1,0
230380641,Cyberpunk 2077,23.3333,138.225025,0,84,4.442651256,1,0,0,1,1,1,1,0
230378628,Cyberpunk 2077,89.5333,138.225025,0,10,2.397895273,0,0,0,0,1,0,1,0
230378111,Cyberpunk 2077,33.1667,138.225025,0,21,3.091042453,1,0,0,0,0,0,1,0
230374791,Cyberpunk 2077,30.3667,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230372668,Cyberpunk 2077,36.6,138.225025,0,32,3.496507561,1,0,0,0,1,0,1,0
230371659,Cyberpunk 2077,142.0333,138.225025,1,15,2.772588722,0,0,0,0,0,0,1,0
230370371,Cyberpunk 2077,55.5667,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230368048,Cyberpunk 2077,24.0167,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230365608,Cyberpunk 2077,118.0667,138.225025,0,31,3.465735903,1,0,0,0,1,0,1,0
230363245,Cyberpunk 2077,86.6,138.225025,0,65,4.189654742,0,0,0,0,0,1,1,0
230361728,Cyberpunk 2077,73.2167,138.225025,0,169,5.135798437,0,0,0,1,1,0,1,0
230361406,Cyberpunk 2077,56.3,138.225025,0,122,4.812184355,1,0,1,0,1,0,1,0
230360439,Cyberpunk 2077,158.25,138.225025,1,15,2.772588722,0,0,0,0,0,0,0,1
230360355,Cyberpunk 2077,22.35,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230359330,Cyberpunk 2077,48.6,138.225025,0,213,5.365976015,1,0,0,0,1,0,1,0
230358005,Cyberpunk 2077,122.6333,138.225025,0,10,2.397895273,0,0,0,0,0,0,0,0
230357992,Cyberpunk 2077,7.0333,138.225025,0,33,3.526360525,0,0,0,0,0,0,1,0
230357893,Cyberpunk 2077,50.8167,138.225025,0,55,4.025351691,0,0,0,0,1,0,1,0
230357640,Cyberpunk 2077,244.6667,138.225025,1,36,3.610917913,0,0,0,0,1,0,1,0
230356838,Cyberpunk 2077,86.65,138.225025,0,18,2.944438979,0,0,0,0,0,0,1,0
230356097,Cyberpunk 2077,213.1333,138.225025,1,242,5.493061443,1,0,1,1,1,1,1,0
230355551,Cyberpunk 2077,15.5833,138.225025,0,11,2.48490665,0,0,0,0,0,0,1,0
230355533,Cyberpunk 2077,71.95,138.225025,0,17,2.890371758,0,0,0,0,0,0,1,0
230353504,Cyberpunk 2077,36.9,138.225025,0,23,3.17805383,0,0,0,0,0,0,1,0
230352415,Cyberpunk 2077,21.2667,138.225025,0,25,3.258096538,0,0,0,0,0,0,1,0
230352248,Cyberpunk 2077,131.65,138.225025,0,16,2.833213344,0,0,0,0,0,0,1,0
230351119,Cyberpunk 2077,12.7167,138.225025,0,13,2.63905733,0,0,0,0,0,0,1,0
230350158,Cyberpunk 2077,71.7833,138.225025,0,23,3.17805383,0,0,1,0,0,0,1,0
230349589,Cyberpunk 2077,132.9167,138.225025,0,29,3.401197382,0,0,0,0,1,0,1,0
230348866,Cyberpunk 2077,96.05,138.225025,0,65,4.189654742,0,0,0,0,1,0,1,0
230348282,Cyberpunk 2077,15.7333,138.225025,0,17,2.890371758,1,1,0,0,0,0,1,0
230347302,Cyberpunk 2077,121.3167,138.225025,0,54,4.007333185,0,0,0,0,0,0,1,0
230345599,Cyberpunk 2077,122.2667,138.225025,0,28,3.36729583,0,0,0,0,0,0,1,0
230345119,Cyberpunk 2077,47.8333,138.225025,0,35,3.583518938,0,0,0,0,0,0,1,0
230344741,Cyberpunk 2077,21.7833,138.225025,0,80,4.394449155,0,0,0,1,0,1,1,0
230343070,Cyberpunk 2077,30.7167,138.225025,0,220,5.398162702,1,0,1,0,1,0,1,0
230342981,Cyberpunk 2077,333,138.225025,1,25,3.258096538,0,0,0,0,0,0,1,0
230341562,Cyberpunk 2077,22.25,138.225025,0,71,4.276666119,0,0,0,0,0,0,1,0
230339881,Cyberpunk 2077,13.2,138.225025,0,20,3.044522438,0,0,0,0,0,0,1,0
230339754,Cyberpunk 2077,47.3167,138.225025,0,17,2.890371758,0,0,0,0,0,0,1,0
230339416,Cyberpunk 2077,54.65,138.225025,0,16,2.833213344,0,0,0,0,0,0,1,0
230339382,Cyberpunk 2077,97.25,138.225025,0,18,2.944438979,0,0,0,0,1,0,1,0
230339289,Cyberpunk 2077,57.5,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230337920,Cyberpunk 2077,38.7667,138.225025,0,76,4.343805422,0,1,0,0,1,0,1,0
230336356,Cyberpunk 2077,31,138.225025,0,40,3.713572067,0,0,0,0,0,0,1,0
230336104,Cyberpunk 2077,20.55,138.225025,0,10,2.397895273,0,0,0,0,0,0,1,0
230335665,Cyberpunk 2077,38.4,138.225025,0,18,2.944438979,0,0,0,0,0,0,1,0
230335534,Cyberpunk 2077,116.5667,138.225025,0,28,3.36729583,0,0,0,0,0,0,1,0
230335299,Cyberpunk 2077,17.3833,138.225025,0,550,6.311734809,0,0,0,0,1,0,1,0
230334989,Cyberpunk 2077,456.0667,138.225025,1,24,3.218875825,0,0,0,0,0,0,1,0
230329075,Cyberpunk 2077,46.2,138.225025,0,54,4.007333185,0,0,0,0,0,0,0,0
230328665,Cyberpunk 2077,93.45,138.225025,0,160,5.081404365,0,0,0,0,1,1,1,0
230327389,Cyberpunk 2077,12.5833,138.225025,0,33,3.526360525,0,0,0,1,0,0,1,0
230327312,Cyberpunk 2077,13.4333,138.225025,0,21,3.091042453,0,0,0,0,1,0,1,0
230326505,Cyberpunk 2077,73.9167,138.225025,0,22,3.135494216,0,0,0,0,0,0,1,0
230324211,Cyberpunk 2077,129.0167,138.225025,0,25,3.258096538,0,0,0,0,1,1,1,0
230322887,Cyberpunk 2077,74.2667,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230322472,Cyberpunk 2077,19.05,138.225025,0,60,4.110873864,1,0,0,0,1,1,1,0
230319734,Cyberpunk 2077,64.25,138.225025,0,14,2.708050201,0,0,0,0,1,0,1,0
230319024,Cyberpunk 2077,13.9833,138.225025,0,17,2.890371758,0,0,0,0,1,0,1,0
230318338,Cyberpunk 2077,17.8167,138.225025,0,15,2.772588722,0,0,0,0,1,0,1,0
230317860,Cyberpunk 2077,119.2667,138.225025,0,21,3.091042453,0,0,0,0,0,0,1,0
230317750,Cyberpunk 2077,98.8833,138.225025,0,476,6.167516491,1,0,1,0,1,1,1,0
230316555,Cyberpunk 2077,7.45,138.225025,0,33,3.526360525,0,0,0,0,1,0,1,0
230316064,Cyberpunk 2077,28.1167,138.225025,0,34,3.555348061,0,0,0,0,1,0,1,0
230315531,Cyberpunk 2077,39.2,138.225025,0,35,3.583518938,0,0,0,0,0,0,1,0
230312327,Cyberpunk 2077,6.8,138.225025,0,18,2.944438979,0,0,0,0,0,0,1,0
230310889,Cyberpunk 2077,49.9,138.225025,0,19,2.995732274,0,0,1,0,0,0,1,0
230310478,Cyberpunk 2077,62.5167,138.225025,0,11,2.48490665,0,0,0,0,0,0,0,0
230310422,Cyberpunk 2077,308.3833,138.225025,1,15,2.772588722,0,0,0,0,0,0,1,0
230310336,Cyberpunk 2077,60.15,138.225025,0,268,5.59471138,1,0,1,1,1,1,1,0
230310283,Cyberpunk 2077,66.5833,138.225025,0,172,5.153291594,0,0,0,0,1,1,1,0
230310111,Cyberpunk 2077,3.3167,138.225025,0,16,2.833213344,0,0,0,0,0,0,1,0
230310069,Cyberpunk 2077,0.7167,138.225025,0,26,3.295836866,0,0,0,0,0,0,0,1
230309682,Cyberpunk 2077,39.3167,138.225025,0,20,3.044522438,0,0,0,0,0,0,1,0
230309323,Cyberpunk 2077,123.5333,138.225025,0,12,2.564949357,0,0,0,0,0,0,1,0
230308634,Cyberpunk 2077,70.4167,138.225025,0,19,2.995732274,1,0,0,0,1,0,1,0
230308545,Cyberpunk 2077,46.6667,138.225025,0,79,4.382026635,1,0,1,0,1,0,1,0
230308543,Cyberpunk 2077,721.7,138.225025,1,63,4.158883083,1,0,0,1,1,0,1,0
230308456,Cyberpunk 2077,58.45,138.225025,0,59,4.094344562,0,0,0,0,1,0,1,0
230308141,Cyberpunk 2077,372.7333,138.225025,1,22,3.135494216,0,0,0,0,0,0,1,0
230308002,Cyberpunk 2077,63.0667,138.225025,0,16,2.833213344,0,0,0,0,0,0,1,1
